,id_dest,id_source,doc_type,dest_title,source_title,dest_path,source_arxiv_url,match_type,matched_info,matched_text
470,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.01967,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Fake News Detection on Social Media: A Data Mining Perspective,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.01967,by_title,fakenewsdetectiononsocialmediaadataminingperspective,rxivorgabs161005820shukwangsslivaatangjandliuh2017fakenewsdetectiononsocialmediaadataminingperspectivearxivpreprinthttpsarxiv
471,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.05866,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",A Brief Survey of Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.05866,by_arxiv_id,1708.05866," and Detection,” arXiv 
preprint server, https://arxiv.org/abs/1610.01969
Anderson, H.S., Kharkar, A., Filar, B., Evans, D., and Roth, P. 
2018. “Learning to Evade Static PE Machine Learning Malware 
Models via Reinforcement Learning,” arXiv preprint server, 
https://arxiv.org/abs/1801.08917
Arulkumaran, K., Deisenroth, M., Brundage, M., and Bharath, 
A. 2017. “Deep Reinforcement Learning: A Brief Survey,” IEEE 
Signal Processing Magazine, Vol. 34, Issue 6, November 2017, 
https://arxiv.org/abs/1708.05866
Baier, C. and Katoen, J. 2008. Principles of Model Checking. 
Cambridge: MIT Press.
Barberá, P., Jost, J., Nagler, J., Tucker, A., and Bonneau, 
R. 2015. “Tweeting From Left to Right: Is Online Political 
Communication More Than an Echo Chamber?,” Psychological 
Science, Vol. 26, Issue 10, http://journals.sagepub.com/
doi/10.1177/0956797615594620
Barreno, M., Nelson, B., Joseph, A., and Tygar, J.D. 2010. 
“The security of machine learning,” Machine Learning, 81:2, 
pages 121-148. Available onli"
472,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.07104,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Automatic Detection of Fake News,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.07104,by_arxiv_id,1708.07104,"://arxiv.
org/abs/1610.00768; associated GitHub repository available 
at https://github.com/tensorflow/cleverhans
Pellerin, C. 2016. “Deputy Secretary: Third Offset Bolsters 
America’s Military Deterrence,” DoD News, https://www.
defense.gov/News/Article/Article/991434/deputy-secretary-
third-offset-strategy-bolsters-americas-military-deterrence/
Pérez-Rosas, V., Kleinberg, B., Lefevre, A., and Mihalcea, R. 
2017. “Automatic Detection of Fake News,” arXiv preprint 
server: https://arxiv.org/abs/1708.07104
Quercia, D., Kosinski, M., Stillwell, D., and Crowcroft, J. 2011. 
“Our Twitter Profiles, Our Selves: Predicting Personality with 
Twitter,” 2011 IEEE Third International Conference on Privacy, 
Security, Risk and Trust and 2011 IEEE Third International 
Conference on Social Computing, http://ieeexplore.ieee.org/
document/6113111/
Radford, A., Metz, L. and Chintala, S., 2015. “Unsupervised 
Representation Learning with Deep Convolutional Generative 
Adversarial Networks,” arXiv preprint server,"
473,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.07104,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Automatic Detection of Fake News,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.07104,by_title,automaticdetectionoffakenews,rencepérezrosasvkleinbergblefevreaandmihalcear2017automaticdetectionoffakenewsarxivpreprintserverhttpsarxivorgabs170807104que
474,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.07342,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Community Targeted Phishing: A Middle Ground Between Massive and Spear
  Phishing through Natural Language Generation",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.07342,by_arxiv_id,1708.07342,"rinciples,” text 
and signatories available online at https://futureoflife.org/
ai-principles/ 
 
 
 
Garfinkel, B. Forthcoming. “Recent Advances in Cryptography 
and Their Possible Consequences.”
GCHQ, 2016. “CyberChef - the Cyber “Swiss Army Knife”.” 
December 2016. https://www.gchq.gov.uk/news-article/
cyberchef-cyber-swiss-army-knife
Giaretta, A. and Dragoni, N. “Community Targeted Spam: A 
Middle Ground Between General Spam and Spear Phishing,” 
arXiv preprint server, https://arxiv.org/abs/1708.07342
Goel, V. 2014. “Facebook tinkers with users’ emotions in news 
feed experiment, stirring outcry.” New York Times. June 29, 
2014. https://www.nytimes.com/2014/06/30/technology/
facebook-tinkers-with-users-emotions-in-news-feed-
experiment-stirring-outcry.html?_r=0 
Goodfellow, I., Pouget-Abadie, J., Mirza, M., Xu, B., Warde-
Farley, D., Ozair, S., Courville, A. and Bengio, Y., 2014. 
“Generative Adversarial Networks.” In Advances in Neural 
information Processing Systems 2014 (pp. 2672-2680), 
"
475,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.08754,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Autoencoder with recurrent neural networks for video forgery detection,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.08754,by_arxiv_id,1708.08754,"Creating Moral Buffers in Weapon 
Control Interface Design.” IEEE Technology and Society 
Magazine (Fall 2004), 29–30.
Cylance. 2017. “Black Hat Attendees See AI As Double-Edged 
Sword,” The Cylance Team, available at https://www.cylance.
com/en_us/blog/black-hat-attendees-see-ai-as-double-
edged-sword.html
D’Avino, D., Cozzolino, D., Poggi, G., and Verdoliva, L. 2017. 
“Autoencoder with recurrent neural networks for video forgery 
detection,” arXiv preprint, available at https://arxiv.org/
abs/1708.08754
Dao, James. “Drone Pilots Are Found to Get Stress Disorders 
Much as Those in Combat Do,” New York Times. February 22, 
2013.
DARPA. 2016. Cyber Grand Challenge, www.
cybergrandchallenge.com
De Choudhury, M., Counts, S., and Horvitz, E. 2013. “Social 
media as a measurement tool of depression in populations,” 
Proceedings of the 5th Annual ACM Web Science Conference, 
pp. 47-56, https://dl.acm.org/citation.cfm?id=2464480
Department of Defense. 2012. “DoD Directive 3000.09: 
Autonomy in Weapon S"
476,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1708.08754,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Autoencoder with recurrent neural networks for video forgery detection,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1708.08754,by_title,autoencoderwithrecurrentneuralnetworksforvideoforgerydetection,dswordhtmldavinodcozzolinodpoggigandverdolival2017autoencoderwithrecurrentneuralnetworksforvideoforgerydetectionarxivpreprint
477,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1709.01308,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","BOOK: Storing Algorithm-Invariant Episodes for Deep Reinforcement
  Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1709.01308,by_title,bookstoringalgorithminvariantepisodesfordeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
478,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1709.02349,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",A Deep Reinforcement Learning Chatbot,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1709.02349,by_arxiv_id,1709.02349,"ps://arxiv.org/abs/1702.00020
Selsam, D., Liang, P., Dill, D. 2017. “Developing Bug-Free 
Machine Learning Systems with Formal Mathematics,” arXiv 
preprint server, https://arxiv.org/abs/1706.08605
Serban, I., Sankar, C., Germain, M., Zhang, S., Lin, Z., 
Subramanian, S., Kim, T., Pieper, M., Chandar, S., Ke, N., 
Rajeshwar, S., de Brebisson, A., Sotelo, J., Suhubdy, D., 
Michalski, V., Nguyen, A., Pineau, J., and Bengio, Y. 2017. “A 
Deep Reinforcement Learning Chatbot,” https://arxiv.org/
abs/1709.02349v2
Seymour, J. and Tully, P. 2016. “Weaponizing data science for 
social engineering: Automated E2E spear phishing on Twitter,” 
Black Hat conference, https://www.blackhat.com/docs/us-16/
materials/us-16-Seymour-Tully-Weaponizing-Data-Science-
For-Social-Engineering-Automated-E2E-Spear-Phishing-On-
Twitter-wp.pdf
Shao, C., Ciampaglia, L., Varol, O., Flammini, A., Menczer, F. 
2017. “The spread of fake news by social bots,” arXiv preprint 
server, https://arxiv.org/abs/1707.07592 
 
Shehadeh, K.K"
479,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1709.02349,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",A Deep Reinforcement Learning Chatbot,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1709.02349,by_title,adeepreinforcementlearningchatbot,elojsuhubdydmichalskivnguyenapineaujandbengioy2017adeepreinforcementlearningchatbothttpsarxivorgabs170902349v2seymourjandtull
480,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1710.10196,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Progressive Growing of GANs for Improved Quality, Stability, and
  Variation",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1710.10196,by_title,progressivegrowingofgansforimprovedqualitystabilityandvariation,26scienceaaa8415karrastailatlainesandlehtinenj2017progressivegrowingofgansforimprovedqualitystabilityandvariationavailableonl
481,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1711.00279,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Paraphrase Generation with Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1711.00279,by_title,paraphrasegenerationwithdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
482,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1712.05855,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",A Berkeley View of Systems Challenges for AI,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1712.05855,by_title,aberkeleyviewofsystemschallengesforai,einjgonzalezjgoldbergkghodsiacullerdandabbeelp2017aberkeleyviewofsystemschallengesforaitechnicalreportnoucbeecs2017159httpwww
483,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1801.06700,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",A Deep Reinforcement Learning Chatbot (Short Version),the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1801.06700,by_title,adeepreinforcementlearningchatbotshortversion,elojsuhubdydmichalskivnguyenapineaujandbengioy2017adeepreinforcementlearningchatbothttpsarxivorgabs170902349v2seymourjandtull
484,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1801.09271,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Deep Reinforcement Learning for Dynamic Treatment Regimes on Medical
  Registry Data",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1801.09271,by_title,deepreinforcementlearningfordynamictreatmentregimesonmedicalregistrydata,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
485,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1802.04564,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Diversity-Driven Exploration Strategy for Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1802.04564,by_title,diversitydrivenexplorationstrategyfordeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
486,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1803.05752,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Rearrangement with Nonprehensile Manipulation Using Deep Reinforcement
  Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1803.05752,by_title,rearrangementwithnonprehensilemanipulationusingdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
487,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1804.00097,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Adversarial Attacks and Defences Competition,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1804.00097,by_title,adversarialattacksanddefencescompetition,stributedopensourceredteamingeffortasisthenips2017adversarialattacksanddefensescompetitionwhichismoreanalogoustothedarpacyber
488,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1804.00222,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Meta-Learning Update Rules for Unsupervised Representation Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1804.00222,by_title,metalearningupdaterulesforunsupervisedrepresentationlearning,ument6113111radfordametzlandchintalas2015unsupervisedrepresentationlearningwithdeepconvolutionalgenerativeadversarialnetworks
489,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1804.03312,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Crafting a Toolchain for Image Restoration by Deep Reinforcement
  Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1804.03312,by_title,craftingatoolchainforimagerestorationbydeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
490,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1805.02070,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Deep Reinforcement Learning for Playing 2.5D Fighting Games,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1805.02070,by_title,deepreinforcementlearningforplaying25dfightinggames,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
491,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1810.07339,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Security Matters: A Survey on Adversarial Machine Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1810.07339,by_title,securitymattersasurveyonadversarialmachinelearning,bypassingngavdetectionsimilarlykharkaretalappliedadversarialmachinelearningtocraftmaliciousdocumentsthatcouldevadepdfmalwarec
492,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1903.06758,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Algorithms for Verifying Deep Neural Networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1903.06758,by_title,algorithmsforverifyingdeepneuralnetworks,kochenderferm2017reluplexanefficientsmtsolverforverifyingdeepneuralnetworksarxivpreprintavailableathttpsarxivorgabs1702011350
493,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1904.05506,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Membership Inference Attacks on Sequence-to-Sequence Models: Is My Data
  In Your Machine Translation System?",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1904.05506,by_title,membershipinferenceattacksonsequencetosequencemodelsismydatainyourmachinetranslationsystem,rmatted_naturepdfshokrirstronatimandshmatikovv2016membershipinferenceattacksagainstmachinelearningmodelscorrvolabs16100582020
494,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1904.10171,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Driving Decision and Control for Autonomous Lane Change based on Deep
  Reinforcement Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1904.10171,by_title,drivingdecisionandcontrolforautonomouslanechangebasedondeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
495,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1905.04243,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Synthetic-Neuroscore: Using A Neuro-AI Interface for Evaluating
  Generative Adversarial Networks",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1905.04243,by_title,syntheticneuroscoreusinganeuroaiinterfaceforevaluatinggenerativeadversarialnetworks,mxubwardefarleydozairscourvilleaandbengioy2014generativeadversarialnetworksinadvancesinneuralinformationprocessingsystems2014
496,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1905.12916,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Effective Medical Test Suggestions Using Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1905.12916,by_title,effectivemedicaltestsuggestionsusingdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
497,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1906.01529,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Generative Adversarial Networks in Computer Vision: A Survey and
  Taxonomy",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1906.01529,by_title,generativeadversarialnetworksincomputervisionasurveyandtaxonomy,irzamxubwardefarleydozairscourvilleaandbengioy2014generativeadversarialnetworksinadvancesinneuralinformationprocessingsystems
498,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1907.06396,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","A Dual Memory Structure for Efficient Use of Replay Memory in Deep
  Reinforcement Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1907.06396,by_title,adualmemorystructureforefficientuseofreplaymemoryindeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
499,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1909.09150,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Synthesis of Realistic ECG using Generative Adversarial Networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1909.09150,by_title,synthesisofrealisticecgusinggenerativeadversarialnetworks,mxubwardefarleydozairscourvilleaandbengioy2014generativeadversarialnetworksinadvancesinneuralinformationprocessingsystems2014
500,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1911.08373,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Deep Spiking Neural Networks for Large Vocabulary Automatic Speech
  Recognition",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1911.08373,by_title,deepspikingneuralnetworksforlargevocabularyautomaticspeechrecognition,sacriticalcomponentofwidelyusedtechnologiessuchasautomaticspeechrecognitionmachinetranslationspamfiltersandsearchenginesaddit
501,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,1912.06680,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Dota 2 with Large Scale Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/1912.06680,by_title,dota2withlargescaledeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
502,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2002.02667,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Automated Lane Change Strategy using Proximal Policy Optimization-based
  Deep Reinforcement Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2002.02667,by_title,automatedlanechangestrategyusingproximalpolicyoptimizationbaseddeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
503,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2002.07788,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Multi-Issue Bargaining With Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2002.07788,by_title,multiissuebargainingwithdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
504,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2003.03193,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",A Neuro-AI Interface for Evaluating Generative Adversarial Networks,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2003.03193,by_title,aneuroaiinterfaceforevaluatinggenerativeadversarialnetworks,mxubwardefarleydozairscourvilleaandbengioy2014generativeadversarialnetworksinadvancesinneuralinformationprocessingsystems2014
505,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2004.08410,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Deep Reinforcement Learning for Adaptive Learning Systems,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2004.08410,by_title,deepreinforcementlearningforadaptivelearningsystems,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
506,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2004.10746,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Chip Placement with Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2004.10746,by_title,chipplacementwithdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
507,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2006.07808,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Reinforcement Learning with Supervision from Noisy Demonstrations,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2006.07808,by_title,reinforcementlearningwithsupervisionfromnoisydemonstrations,2851813everitttkrakovnavorseaulhuttermandleggs2017reinforcementlearningwithacorruptedrewardchannelavailableonlineathttpsarxiv
508,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2006.14978,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Online 3D Bin Packing with Constrained Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2006.14978,by_title,online3dbinpackingwithconstraineddeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
509,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2007.00131,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Multi-view Frequency LSTM: An Efficient Frontend for Automatic Speech
  Recognition",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2007.00131,by_title,multiviewfrequencylstmanefficientfrontendforautomaticspeechrecognition,sacriticalcomponentofwidelyusedtechnologiessuchasautomaticspeechrecognitionmachinetranslationspamfiltersandsearchenginesaddit
510,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2007.14808,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Face2Face: Real-time Face Capture and Reenactment of RGB Videos,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2007.14808,by_title,face2facerealtimefacecaptureandreenactmentofrgbvideos,20160417dronehitsbritishairwaysplanethiesjetal2016face2facerealtimefacecaptureandreenactmentofrgbvideosproceedingsofcomputerv
511,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2009.06487,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","EasyASR: A Distributed Machine Learning Platform for End-to-end
  Automatic Speech Recognition",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2009.06487,by_title,easyasradistributedmachinelearningplatformforendtoendautomaticspeechrecognition,sacriticalcomponentofwidelyusedtechnologiessuchasautomaticspeechrecognitionmachinetranslationspamfiltersandsearchenginesaddit
512,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2010.03282,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Don't Trigger Me! A Triggerless Backdoor Attack Against Deep Neural
  Networks",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2010.03282,by_title,donttriggermeatriggerlessbackdoorattackagainstdeepneuralnetworks,anpbackesmandmcdanielp2016adversarialperturbationsagainstdeepneuralnetworksformalwareclassificationarxivpreprintavailableonli
513,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2010.13309,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Decentralizing Feature Extraction with Quantum Convolutional Neural
  Network for Automatic Speech Recognition",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2010.13309,by_title,decentralizingfeatureextractionwithquantumconvolutionalneuralnetworkforautomaticspeechrecognition,sacriticalcomponentofwidelyusedtechnologiessuchasautomaticspeechrecognitionmachinetranslationspamfiltersandsearchenginesaddit
514,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2011.04820,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Decentralized Structural-RNN for Robot Crowd Navigation with Deep
  Reinforcement Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2011.04820,by_title,decentralizedstructuralrnnforrobotcrowdnavigationwithdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
515,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2012.06052,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Interactive Search Based on Deep Reinforcement Learning,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2012.06052,by_title,interactivesearchbasedondeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
516,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2012.08950,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation",Deep Reinforcement Learning of Graph Matching,the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2012.08950,by_title,deepreinforcementlearningofgraphmatching,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
517,the-malicious-use-of-ai-forecasting-prevention-and-mitigation,2101.08074,nesta,"The Malicious Use of AI: Forecasting, Prevention, and Mitigation","Collision-Free Flocking with a Dynamic Squad of Fixed-Wing UAVs Using
  Deep Reinforcement Learning",the-malicious-use-of-ai-forecasting-prevention-and-mitigation.txt,http://arxiv.org/abs/2101.08074,by_title,collisionfreeflockingwithadynamicsquadoffixedwinguavsusingdeepreinforcementlearning,arsespeciallyasrecentadvancesinaisuchasintheareaofdeepreinforcementlearningareappliedtocybersecurityhowaichangesthedigitalsec
